stage,seed,n_video,video,backbone,accuracy,f1
S2,8914,8,18,CEN-BB,0.886952817440033,0.863
S2,8914,8,19,CEN-BB,0.9117646813392639,0.8665
S2,8914,8,20,CEN-BB,0.8955191373825073,0.7856
S2,8914,8,21,CEN-BB,0.8877722024917603,0.8467
S2,8914,8,22,CEN-BB,0.8147117495536804,0.799
S2,8914,8,23,CEN-BB,0.7994204759597778,0.7935
S2,8914,8,24,CEN-BB,0.9410029649734497,0.9098
S2,8914,8,25,CEN-BB,0.6725826263427734,0.7422
S2,8914,8,26,CEN-BB,0.8419137001037598,0.8796
S2,8914,8,27,CEN-BB,0.8214420676231384,0.8281
S2,8914,8,28,CEN-BB,0.9192646145820618,0.8726
S2,8914,8,29,CEN-BB,0.767253041267395,0.7759
S2,8914,8,30,CEN-BB,0.7782659530639648,0.6686
S2,8914,8,31,CEN-BB,0.8880510330200195,0.7162
S2,1665,8,0,CEN-BB,0.8952723145484924,0.8757
S2,1665,8,1,CEN-BB,0.9241316318511963,0.8459
S2,1665,8,2,CEN-BB,0.90183424949646,0.8981
S2,1665,8,3,CEN-BB,0.9532044529914856,0.9431
S2,1665,8,4,CEN-BB,0.8416082859039307,0.7346
S2,1665,8,5,CEN-BB,0.8990322351455688,0.8832
S2,1665,8,6,CEN-BB,0.9180327653884888,0.8575
S2,1665,8,7,CEN-BB,0.8195201754570007,0.8037
S2,1665,8,8,CEN-BB,0.8119301199913025,0.835
S2,1665,8,9,CEN-BB,0.6502586603164673,0.6946
S2,1665,8,10,CEN-BB,0.8957934975624084,0.8431
S2,1665,8,11,CEN-BB,0.7725118398666382,0.7234
S2,1665,8,12,CEN-BB,0.8847811222076416,0.8015
S2,1665,8,13,CEN-BB,0.8120078444480896,0.8322
S2,1665,8,14,CEN-BB,0.8080396056175232,0.6828
S2,1665,8,15,CEN-BB,0.9103419780731201,0.835
S2,1665,8,16,CEN-BB,0.8793379664421082,0.7641
S2,1665,8,17,CEN-BB,0.9314693212509155,0.8434
S2,1665,8,18,CEN-BB,0.9230769276618958,0.8779
S2,1665,8,19,CEN-BB,0.9183570146560669,0.8794
S2,1665,8,20,CEN-BB,0.955409824848175,0.8324
S2,1665,8,21,CEN-BB,0.9070351719856262,0.8626
S2,1665,8,22,CEN-BB,0.7371769547462463,0.694
S2,1665,8,23,CEN-BB,0.7762395143508911,0.7991
S2,1665,8,24,CEN-BB,0.9181416034698486,0.9119
S2,1665,8,25,CEN-BB,0.695838451385498,0.7856
S2,1665,8,26,CEN-BB,0.8476338982582092,0.7733
S2,1665,8,27,CEN-BB,0.812759518623352,0.8669
S2,1665,8,28,CEN-BB,0.9308553338050842,0.8935
S2,1665,8,29,CEN-BB,0.8660351634025574,0.8573
S2,1665,8,30,CEN-BB,0.7855887413024902,0.7171
S2,1665,8,31,CEN-BB,0.8648492097854614,0.7792
S2,37,8,0,CEN-BB,0.8599640727043152,0.8536
S2,37,8,1,CEN-BB,0.9021937847137451,0.8263
S2,37,8,2,CEN-BB,0.8135190010070801,0.8356
S2,37,8,3,CEN-BB,0.9226856827735901,0.9006
S2,37,8,4,CEN-BB,0.776728630065918,0.7041
S2,37,8,5,CEN-BB,0.931290328502655,0.901
S2,37,8,6,CEN-BB,0.9045323133468628,0.852
S2,37,8,7,CEN-BB,0.8189749121665955,0.789
S2,37,8,8,CEN-BB,0.6994680762290955,0.7709
S2,37,8,9,CEN-BB,0.5481395125389099,0.6026
S2,37,8,10,CEN-BB,0.8862332701683044,0.848
S2,37,8,11,CEN-BB,0.6607425212860107,0.7114
S2,37,8,12,CEN-BB,0.9138126373291016,0.8185
S2,37,8,13,CEN-BB,0.8070865869522095,0.7825
S2,37,8,14,CEN-BB,0.755898654460907,0.678
S2,37,8,15,CEN-BB,0.8819850087165833,0.8508
S2,37,8,16,CEN-BB,0.852108895778656,0.7414
S2,37,8,17,CEN-BB,0.9462719559669495,0.8934
S2,37,8,18,CEN-BB,0.8648533821105957,0.8527
S2,37,8,19,CEN-BB,0.9041582345962524,0.8716
S2,37,8,20,CEN-BB,0.9416393637657166,0.8212
S2,37,8,21,CEN-BB,0.8911222815513611,0.8516
S2,37,8,22,CEN-BB,0.7029821276664734,0.6558
S2,37,8,23,CEN-BB,0.7633612155914307,0.795
S2,37,8,24,CEN-BB,0.8908554315567017,0.8916
S2,37,8,25,CEN-BB,0.6689106225967407,0.7114
S2,37,8,26,CEN-BB,0.8455538153648376,0.7785
S2,37,8,27,CEN-BB,0.7799169421195984,0.8261
S2,37,8,28,CEN-BB,0.9152677655220032,0.8733
S2,37,8,29,CEN-BB,0.8457374572753906,0.8316
S2,37,8,30,CEN-BB,0.7387229204177856,0.7583
S2,37,8,31,CEN-BB,0.8306264281272888,0.7843
S2,1665,4,0,CEN-BB,0.7498503923416138,0.8115
S2,1665,4,1,CEN-BB,0.7065813541412354,0.7441
S2,1665,4,2,CEN-BB,0.8756793737411499,0.8752
S2,1665,4,3,CEN-BB,0.9425228834152222,0.9073
S2,1665,4,4,CEN-BB,0.8489186763763428,0.7408
S2,1665,4,5,CEN-BB,0.9358064532279968,0.8913
